x,y,z
-83.47688261667888,42.933776749504936,92.8097
-83.37895107269287,42.933776749504936,93.15735
-83.28101952870686,42.933776749504936,93.684616
-83.18308798472087,42.933776749504936,94.22347
-83.08515644073486,42.933776749504936,95.12737
-82.98722489674886,42.933776749504936,95.90379
-82.88929335276286,42.933776749504936,96.61648
-82.79136180877686,42.933776749504936,94.22347
-82.69343026479085,42.933776749504936,90.063255
-82.59549872080485,42.933776749504936,85.184555
-82.49756717681885,42.933776749504936,81.01854
-82.39963563283284,42.933776749504936,82.19476
-82.30170408884685,42.933776749504936,86.922806
-82.20377254486084,42.933776749504936,90.42249
-82.10584100087483,42.933776749504936,93.95695
-82.00790945688884,42.933776749504936,91.963745
-81.90997791290283,42.933776749504936,87.68185
-81.81204636891682,42.933776749504936,84.744194
-81.71411482493083,42.933776749504936,81.74281
-81.61618328094482,42.933776749504936,81.16339
-81.51825173695882,42.933776749504936,81.250305
-81.42032019297282,42.933776749504936,81.51104
-81.32238864898682,42.933776749504936,82.80315
-81.22445710500081,42.933776749504936,85.31203
-81.12652556101482,42.933776749504936,87.97735
-81.02859401702881,42.933776749504936,90.59053
-80.9306624730428,42.933776749504936,92.42149
-80.83273092905681,42.933776749504936,94.10759
-80.7347993850708,42.933776749504936,95.44605
-80.6368678410848,42.933776749504936,96.060234
-80.5389362970988,42.933776749504936,94.58272
-80.4410047531128,42.933776749504936,92.64746
-80.34307320912679,42.933776749504936,90.544174
-80.24514166514079,42.933776749504936,89.790924
-80.14721012115479,42.933776749504936,90.92659
-80.04927857716878,42.933776749504936,92.751755
-79.95134703318278,42.933776749504936,95.098404
-79.85341548919678,42.933776749504936,99.339745
-79.75548394521077,42.933776749504936,104.21264
-79.65755240122478,42.933776749504936,111.60602
-79.55962085723877,42.933776749504936,116.21819
-79.46168931325276,42.933776749504936,120.50589
-79.36375776926677,42.933776749504936,123.54204
-79.26582622528076,42.933776749504936,125.494675
-79.16789468129475,42.933776749504936,125.70907
-79.06996313730876,42.933776749504936,122.08191
-78.97203159332275,42.933776749504936,117.53347
-78.87410004933675,42.933776749504936,111.51331
-83.47688261667888,42.839332262674965,94.6928
-83.37895107269287,42.839332262674965,94.907196
-83.28101952870686,42.839332262674965,95.115776
-83.18308798472087,42.839332262674965,95.43446
-83.08515644073486,42.839332262674965,95.49241
-82.98722489674886,42.839332262674965,95.869026
-82.88929335276286,42.839332262674965,95.68941
-82.79136180877686,42.839332262674965,93.29061
-82.69343026479085,42.839332262674965,89.56496
-82.59549872080485,42.839332262674965,84.37916
-82.49756717681885,42.839332262674965,80.13782
-82.39963563283284,42.839332262674965,79.72064
-82.30170408884685,42.839332262674965,79.87708
-82.20377254486084,42.839332262674965,81.49367
-82.10584100087483,42.839332262674965,82.30485
-82.00790945688884,42.839332262674965,81.39516
-81.90997791290283,42.839332262674965,80.28268
-81.81204636891682,42.839332262674965,78.99058
-81.71411482493083,42.839332262674965,78.376396
-81.61618328094482,42.839332262674965,77.54203
-81.51825173695882,42.839332262674965,77.292885
-81.42032019297282,42.839332262674965,77.182785
-81.32238864898682,42.839332262674965,78.34742
-81.22445710500081,42.839332262674965,81.111244
-81.12652556101482,42.839332262674965,84.361786
-81.02859401702881,42.839332262674965,87.33999
-80.9306624730428,42.839332262674965,89.96476
-80.83273092905681,42.839332262674965,91.94057
-80.7347993850708,42.839332262674965,94.05545
-80.6368678410848,42.839332262674965,94.87822
-80.5389362970988,42.839332262674965,94.43207
-80.4410047531128,42.839332262674965,92.78072
-80.34307320912679,42.839332262674965,91.25107
-80.24514166514079,42.839332262674965,90.88023
-80.14721012115479,42.839332262674965,92.102806
-80.04927857716878,42.839332262674965,94.04965
-79.95134703318278,42.839332262674965,96.46583
-79.85341548919678,42.839332262674965,102.73512
-79.75548394521077,42.839332262674965,112.092735
-79.65755240122478,42.839332262674965,121.76901
-79.55962085723877,42.839332262674965,130.50665
-79.46168931325276,42.839332262674965,134.80591
-79.36375776926677,42.839332262674965,136.48044
-79.26582622528076,42.839332262674965,137.44806
-79.16789468129475,42.839332262674965,135.35637
-79.06996313730876,42.839332262674965,130.19955
-78.97203159332275,42.839332262674965,123.27549
-78.87410004933675,42.839332262674965,116.0096
-83.47688261667888,42.744887775845,94.44945
-83.37895107269287,42.744887775845,95.121574
-83.28101952870686,42.744887775845,95.1969
-83.18308798472087,42.744887775845,94.77972
-83.08515644073486,42.744887775845,94.316185
-82.98722489674886,42.744887775845,93.702
-82.88929335276286,42.744887775845,93.65565
-82.79136180877686,42.744887775845,93.6035
-82.69343026479085,42.744887775845,91.28004
-82.59549872080485,42.744887775845,88.94498
-82.49756717681885,42.744887775845,84.76737
-82.39963563283284,42.744887775845,81.534225
-82.30170408884685,42.744887775845,79.807556
-82.20377254486084,42.744887775845,78.01136
-82.10584100087483,42.744887775845,77.599976
-82.00790945688884,42.744887775845,76.672905
-81.90997791290283,42.744887775845,76.00658
-81.81204636891682,42.744887775845,76.493286
-81.71411482493083,42.744887775845,77.11326
-81.61618328094482,42.744887775845,78.43433
-81.51825173695882,42.744887775845,78.99058
-81.42032019297282,42.744887775845,79.90027
-81.32238864898682,42.744887775845,81.05331
-81.22445710500081,42.744887775845,83.793945
-81.12652556101482,42.744887775845,87.0271
-81.02859401702881,42.744887775845,90.20232
-80.9306624730428,42.744887775845,93.11099
-80.83273092905681,42.744887775845,95.7995
-80.7347993850708,42.744887775845,98.19829
-80.6368678410848,42.744887775845,99.77431
-80.5389362970988,42.744887775845,99.89598
-80.4410047531128,42.744887775845,99.62365
-80.34307320912679,42.744887775845,98.36053
-80.24514166514079,42.744887775845,97.82166
-80.14721012115479,42.744887775845,98.563324
-80.04927857716878,42.744887775845,99.351326
-79.95134703318278,42.744887775845,101.30396
-79.85341548919678,42.744887775845,106.95329
-79.75548394521077,42.744887775845,116.63537
-79.65755240122478,42.744887775845,125.836525
-79.55962085723877,42.744887775845,135.94159
-79.46168931325276,42.744887775845,141.84586
-79.36375776926677,42.744887775845,143.6768
-79.26582622528076,42.744887775845,145.13695
-79.16789468129475,42.744887775845,143.05104
-79.06996313730876,42.744887775845,138.05067
-78.97203159332275,42.744887775845,131.36418
-78.87410004933675,42.744887775845,126.925835
-83.47688261667888,42.65044328901503,92.85605
-83.37895107269287,42.65044328901503,93.864235
-83.28101952870686,42.65044328901503,94.07283
-83.18308798472087,42.65044328901503,93.18053
-83.08515644073486,42.65044328901503,91.6103
-82.98722489674886,42.65044328901503,90.405106
-82.88929335276286,42.65044328901503,91.09462
-82.79136180877686,42.65044328901503,93.19791
-82.69343026479085,42.65044328901503,95.6952
-82.59549872080485,42.65044328901503,95.3939
-82.49756717681885,42.65044328901503,93.064644
-82.39963563283284,42.65044328901503,88.325005
-82.30170408884685,42.65044328901503,83.20873
-82.20377254486084,42.65044328901503,80.05671
-82.10584100087483,42.65044328901503,77.36241
-82.00790945688884,42.65044328901503,75.89069
-81.90997791290283,42.65044328901503,74.41896
-81.81204636891682,42.65044328901503,75.39818
-81.71411482493083,42.65044328901503,78.52125
-81.61618328094482,42.65044328901503,81.63272
-81.51825173695882,42.65044328901503,85.491646
-81.42032019297282,42.65044328901503,87.12561
-81.32238864898682,42.65044328901503,89.118805
-81.22445710500081,42.65044328901503,91.52919
-81.12652556101482,42.65044328901503,94.06703
-81.02859401702881,42.65044328901503,97.29439
-80.9306624730428,42.65044328901503,100.65502
-80.83273092905681,42.65044328901503,103.6622
-80.7347993850708,42.65044328901503,106.61723
-80.6368678410848,42.65044328901503,108.529305
-80.5389362970988,42.65044328901503,110.08215
-80.4410047531128,42.65044328901503,110.539894
-80.34307320912679,42.65044328901503,110.27336
