,Date,Inflow,Outflow,units,name
772,1981-03-13 12:00:00,9.739999782294037,12.889999711886048,m3/s,NWM
773,1981-03-14 12:00:00,8.24999981559813,12.889999711886048,m3/s,NWM
774,1981-03-15 12:00:00,7.839999824762344,12.889999711886048,m3/s,NWM
775,1981-03-16 12:00:00,8.459999810904264,12.889999711886048,m3/s,NWM
776,1981-03-17 12:00:00,8.959999799728394,12.889999711886048,m3/s,NWM
777,1981-03-18 12:00:00,8.499999810010195,12.889999711886048,m3/s,NWM
778,1981-03-19 12:00:00,7.829999824985862,12.889999711886048,m3/s,NWM
779,1981-03-20 12:00:00,7.179999839514494,12.889999711886048,m3/s,NWM
780,1981-03-21 12:00:00,8.649999806657434,12.889999711886048,m3/s,NWM
781,1981-03-22 12:00:00,9.069999797269702,12.889999711886048,m3/s,NWM
782,1981-03-23 12:00:00,7.989999821409583,12.889999711886048,m3/s,NWM
783,1981-03-24 12:00:00,7.219999838620424,12.889999711886048,m3/s,NWM
784,1981-03-25 12:00:00,10.289999770000575,12.889999711886048,m3/s,NWM
785,1981-03-26 12:00:00,16.14999963901937,12.889999711886048,m3/s,NWM
786,1981-03-27 12:00:00,18.289999591186643,12.889999711886048,m3/s,NWM
787,1981-03-28 12:00:00,20.049999551847577,12.889999711886048,m3/s,NWM
788,1981-03-29 12:00:00,29.97999932989478,12.889999711886048,m3/s,NWM
789,1981-03-30 12:00:00,26.399999409914017,12.889999711886048,m3/s,NWM
790,1981-03-31 12:00:00,21.96999950893224,12.889999711886048,m3/s,NWM
791,1981-04-01 12:00:00,18.23999959230423,12.889999711886048,m3/s,NWM
792,1981-04-02 12:00:00,16.03999964147806,12.889999711886048,m3/s,NWM
793,1981-04-03 12:00:00,15.249999659135938,12.889999711886048,m3/s,NWM
794,1981-04-04 12:00:00,14.32999967969954,12.889999711886048,m3/s,NWM
795,1981-04-05 12:00:00,12.749999715015292,12.889999711886048,m3/s,NWM
796,1981-04-06 12:00:00,13.66999969445169,12.889999711886048,m3/s,NWM
797,1981-04-07 12:00:00,12.959999710321426,12.889999711886048,m3/s,NWM
798,1981-04-08 12:00:00,11.989999732002616,12.889999711886048,m3/s,NWM
799,1981-04-09 12:00:00,11.709999738261104,12.889999711886048,m3/s,NWM
800,1981-04-10 12:00:00,11.61999974027276,12.889999711886048,m3/s,NWM
801,1981-04-11 12:00:00,11.18999974988401,12.889999711886048,m3/s,NWM
802,1981-04-12 12:00:00,11.109999751672149,12.889999711886048,m3/s,NWM
803,1981-04-13 12:00:00,10.87999975681305,12.889999711886048,m3/s,NWM
804,1981-04-14 12:00:00,10.549999764189124,12.889999711886048,m3/s,NWM
805,1981-04-15 12:00:00,11.469999743625522,12.889999711886048,m3/s,NWM
806,1981-04-16 12:00:00,10.99999975413084,12.889999711886048,m3/s,NWM
807,1981-04-17 12:00:00,10.359999768435957,12.889999711886048,m3/s,NWM
808,1981-04-18 12:00:00,10.059999775141478,12.889999711886048,m3/s,NWM
809,1981-04-19 12:00:00,9.869999779388309,12.889999711886048,m3/s,NWM
810,1981-04-20 12:00:00,9.44999978877604,12.889999711886048,m3/s,NWM
811,1981-04-21 12:00:00,9.71999978274107,12.889999711886048,m3/s,NWM
812,1981-04-22 12:00:00,10.249999770894648,12.889999711886048,m3/s,NWM
813,1981-04-23 12:00:00,10.87999975681305,12.889999711886048,m3/s,NWM
814,1981-04-24 12:00:00,10.72999976016581,12.889999711886048,m3/s,NWM
815,1981-04-25 12:00:00,10.449999766424298,12.889999711886048,m3/s,NWM
816,1981-04-26 12:00:00,9.889999778941274,12.889999711886048,m3/s,NWM
817,1981-04-27 12:00:00,11.729999737814069,12.889999711886048,m3/s,NWM
818,1981-04-28 12:00:00,13.079999707639216,12.889999711886048,m3/s,NWM
819,1981-04-29 12:00:00,13.0899997074157,12.889999711886048,m3/s,NWM
820,1981-04-30 12:00:00,14.149999683722854,12.889999711886048,m3/s,NWM
821,1981-05-01 12:00:00,13.23999970406294,12.889999711886048,m3/s,NWM
822,1981-05-02 12:00:00,12.58999971859157,12.889999711886048,m3/s,NWM
823,1981-05-03 12:00:00,11.779999736696482,12.889999711886048,m3/s,NWM
824,1981-05-04 12:00:00,11.22999974898994,12.889999711886048,m3/s,NWM
825,1981-05-05 12:00:00,11.019999753683804,12.889999711886048,m3/s,NWM
826,1981-05-06 12:00:00,10.509999765083194,12.889999711886048,m3/s,NWM
827,1981-05-07 12:00:00,10.059999775141478,12.889999711886048,m3/s,NWM
828,1981-05-08 12:00:00,9.579999785870314,12.889999711886048,m3/s,NWM
829,1981-05-09 12:00:00,9.849999779835343,12.889999711886048,m3/s,NWM
830,1981-05-10 12:00:00,10.009999776259065,12.889999711886048,m3/s,NWM
