x,y,z
-113.0625,42.05,7.6
-112.6875,42.05,11.2
-112.3125,42.05,19.5
-111.9375,42.05,18.5
-113.0625,41.65,13.2
-112.6875,41.65,17.800001
-112.3125,41.65,22.800001
-111.9375,41.65,26.1
-113.0625,41.25,17.6
-112.6875,41.25,19.4
-112.3125,41.25,24.2
-111.9375,41.25,28.0
-113.0625,40.85,18.800001
-112.6875,40.85,26.2
-112.3125,40.85,23.7
-111.9375,40.85,24.800001
-113.0625,40.45,19.2
-112.6875,40.45,23.9
-112.3125,40.45,26.7
-111.9375,40.45,28.4
