x,y,z
-88.10920906066895,46.07106277790476,65.51607
-88.0119686126709,46.07106277790476,64.85523
-87.91472816467285,46.07106277790476,64.5014
-87.8174877166748,46.07106277790476,64.340096
-87.72024726867676,46.07106277790476,63.5908
-87.62300682067871,46.07106277790476,62.47727
-87.52576637268066,46.07106277790476,60.442738
-87.42852592468262,46.07106277790476,58.736015
-87.33128547668457,46.07106277790476,57.67452
-87.23404502868652,46.07106277790476,57.53403
-87.13680458068848,46.07106277790476,58.231285
-87.03956413269043,46.07106277790476,58.730812
-86.94232368469238,46.07106277790476,59.854748
-86.84508323669434,46.07106277790476,61.259674
-86.74784278869629,46.07106277790476,62.69061
-86.65060234069824,46.07106277790476,63.731297
-86.5533618927002,46.07106277790476,64.01748
-86.45612144470215,46.07106277790476,63.674057
-86.3588809967041,46.07106277790476,63.158916
-86.26164054870605,46.07106277790476,62.888344
-86.16440010070801,46.07106277790476,62.75305
-86.06715965270996,46.07106277790476,63.01843
-85.96991920471191,46.07106277790476,62.883137
-85.87267875671387,46.07106277790476,62.90395
-85.77543830871582,46.07106277790476,61.899696
-85.67819786071777,46.07106277790476,61.113976
-85.58095741271973,46.07106277790476,60.45314
-85.48371696472168,46.07106277790476,61.03072
-85.38647651672363,46.07106277790476,62.451252
-85.28923606872559,46.07106277790476,64.76678
-85.19199562072754,46.07106277790476,66.80651
-85.09475517272949,46.07106277790476,68.768196
-84.99751472473145,46.07106277790476,70.66224
-84.9002742767334,46.07106277790476,72.44181
-84.80303382873535,46.07106277790476,74.48675
-84.7057933807373,46.07106277790476,76.17265
-88.10920906066895,45.97319046994473,63.398273
-88.0119686126709,45.97319046994473,62.92997
-87.91472816467285,45.97319046994473,63.200546
-87.8174877166748,45.97319046994473,63.34104
-87.72024726867676,45.97319046994473,63.465916
-87.62300682067871,45.97319046994473,62.763462
-87.52576637268066,45.97319046994473,61.82164
-87.42852592468262,45.97319046994473,60.59884
-87.33128547668457,45.97319046994473,59.709057
-87.23404502868652,45.97319046994473,59.19392
-87.13680458068848,45.97319046994473,58.41861
-87.03956413269043,45.97319046994473,58.179253
-86.94232368469238,45.97319046994473,58.382183
-86.84508323669434,45.97319046994473,59.755886
-86.74784278869629,45.97319046994473,61.07755
-86.65060234069824,45.97319046994473,62.08181
-86.5533618927002,45.97319046994473,62.284748
-86.45612144470215,45.97319046994473,61.837254
-86.3588809967041,45.97319046994473,61.12959
-86.26164054870605,45.97319046994473,60.947464
-86.16440010070801,45.97319046994473,61.946526
-86.06715965270996,45.97319046994473,62.883137
-85.96991920471191,45.97319046994473,64.32448
-85.87267875671387,45.97319046994473,65.01133
-85.77543830871582,45.97319046994473,65.46924
-85.67819786071777,45.97319046994473,65.24028
-85.58095741271973,45.97319046994473,65.75022
-85.48371696472168,45.97319046994473,66.84814
-85.38647651672363,45.97319046994473,69.08561
-85.28923606872559,45.97319046994473,71.68211
-85.19199562072754,45.97319046994473,74.29422
-85.09475517272949,45.97319046994473,76.34437
-84.99751472473145,45.97319046994473,78.03548
-84.9002742767334,45.97319046994473,79.64854
-84.80303382873535,45.97319046994473,80.84532
-84.7057933807373,45.97319046994473,81.91202
-88.10920906066895,45.87531816198471,63.367054
-88.0119686126709,45.87531816198471,62.96639
-87.91472816467285,45.87531816198471,63.16412
-87.8174877166748,45.87531816198471,63.289
-87.72024726867676,45.87531816198471,63.38787
-87.62300682067871,45.87531816198471,63.1277
-87.52576637268066,45.87531816198471,62.347183
-87.42852592468262,45.87531816198471,61.72798
-87.33128547668457,45.87531816198471,61.04113
-87.23404502868652,45.87531816198471,60.515583
-87.13680458068848,45.87531816198471,59.938004
-87.03956413269043,45.87531816198471,59.23034
-86.94232368469238,45.87531816198471,59.251152
-86.84508323669434,45.87531816198471,60.062885
-86.74784278869629,45.87531816198471,61.124386
-86.65060234069824,45.87531816198471,61.884083
-86.5533618927002,45.87531816198471,62.060997
-86.45612144470215,45.87531816198471,61.69676
-86.3588809967041,45.87531816198471,61.056736
-86.26164054870605,45.87531816198471,61.22845
-86.16440010070801,45.87531816198471,62.50849
-86.06715965270996,45.87531816198471,64.45457
-85.96991920471191,45.87531816198471,66.3382
-85.87267875671387,45.87531816198471,68.180214
-85.77543830871582,45.87531816198471,69.09601
-85.67819786071777,45.87531816198471,70.0014
-85.58095741271973,45.87531816198471,71.00567
-85.48371696472168,45.87531816198471,73.08183
-85.38647651672363,45.87531816198471,75.64711
-85.28923606872559,45.87531816198471,78.94087
-85.19199562072754,45.87531816198471,81.82356
-85.09475517272949,45.87531816198471,84.09746
-84.99751472473145,45.87531816198471,85.8458
-84.9002742767334,45.87531816198471,87.39121
-84.80303382873535,45.87531816198471,88.46312
